AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
-179.145508,70372.703125,9.798100,1.325634,3.280557,-6.614314,1.217699,491.689270,73.412331,8356.746094,8863.944336,0.488319,0.072909
-179.145370,70372.687500,9.798100,1.326072,3.276752,-6.609745,1.217699,489.836060,73.216652,8452.436523,8969.300781,0.487609,0.072884
-179.145340,70372.687500,9.798100,1.326523,3.272931,-6.605164,1.217699,488.068573,73.056633,8549.820312,9076.329102,0.486984,0.072894
-179.145264,70372.671875,9.798100,1.327008,3.268857,-6.600354,1.217699,486.743530,72.752083,8653.094727,9189.651367,0.486873,0.072771
-179.145035,70372.648438,9.798100,1.327520,3.264628,-6.595393,1.217699,485.671326,72.519035,8760.934570,9307.783203,0.487061,0.072726
-179.144852,70372.640625,9.798100,1.328048,3.260341,-6.590401,1.217699,484.634430,72.266762,8870.875000,9428.016602,0.487299,0.072664
-179.144882,70372.640625,9.798100,1.328558,3.256276,-6.585665,1.217699,483.356110,72.091858,8976.355469,9543.196289,0.487228,0.072669
-179.144852,70372.640625,9.798100,1.329091,3.252047,-6.580804,1.217699,481.763245,71.819946,9085.710938,9662.455078,0.486887,0.072584
-179.144684,70372.617188,9.798100,1.329712,3.247177,-6.575216,1.217699,479.831360,71.596283,9212.147461,9800.145508,0.486390,0.072575
-179.144394,70372.617188,9.798100,1.330318,3.242470,-6.569847,1.217699,478.541718,71.364342,9335.125000,9933.875000,0.486492,0.072550
-179.143982,70372.601562,9.798100,1.330966,3.237495,-6.564185,1.217699,477.685394,71.134682,9465.637695,10075.605469,0.487115,0.072539
-179.143585,70372.601562,9.798100,1.331616,3.232524,-6.558566,1.217699,476.743439,70.905693,9596.385742,10217.405273,0.487651,0.072528
-179.143509,70372.601562,9.798100,1.332218,3.227949,-6.553401,1.217699,476.118439,70.705460,9717.934570,10349.067383,0.488393,0.072528
-179.143127,70372.593750,9.798100,1.332828,3.223290,-6.548180,1.217699,475.763611,70.487656,9841.477539,10482.754883,0.489441,0.072514
-179.142715,70372.562500,9.798100,1.333462,3.218419,-6.542752,1.217699,475.281311,70.281425,9970.698242,10622.434570,0.490426,0.072521
-179.142365,70372.562500,9.798100,1.334105,3.213484,-6.537251,1.217699,474.900574,70.070419,10102.343750,10764.578125,0.491539,0.072525
-179.142090,70372.562500,9.798100,1.334731,3.208647,-6.531897,1.217699,474.563141,69.861771,10231.468750,10903.848633,0.492672,0.072528
-179.141724,70372.562500,9.798100,1.335362,3.203746,-6.526476,1.217699,474.265594,69.643883,10362.762695,11045.310547,0.493871,0.072523
