AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd
0.719513,64024.48828,9.793591,0.60291,181.933029,327.887604,1.055339,625218.25,46840.78125,62073.13281,0,0.232951,0.017452
0.71875,64024.44922,9.793591,0.602105,181.95874,327.935028,1.05534,625070.3125,46847.75,62073.83594,0,0.23283,0.01745
0.717959,64024.41016,9.793591,0.601302,181.984299,327.982239,1.05534,625348.375,46863.89844,62074.33984,1.08465E+21,0.232868,0.017451
0.717161,64022.46875,9.793591,0.600486,182.009995,328.029663,1.05534,625274.8125,46873,62074.9375,0,0.232775,0.01745
0.716376,64024.33203,9.793591,0.599667,182.036224,328.078156,1.05534,625156.8125,46879.86328,62075.59766,0,0.232664,0.017447
0.715611,64024.28516,9.793591,0.598884,182.061325,328.124451,1.05534,625294.5,46894.16016,62075.79297,0,0.232651,0.017448
0.714823,64024.24609,9.793591,0.598088,182.086212,328.17038,1.05534,625398.0625,46905.91797,62076.36719,-5.4049,0.232626,0.017447
0.714083,64024.20703,9.793591,0.597309,182.111115,328.216339,1.05534,625095.125,46909.21875,62076.93359,0,0.232449,0.017444
0.713336,64024.16797,9.793591,0.596535,182.136337,328.262878,1.055341,625209.5,46921.93359,62077.58984,134,0.232428,0.017444
0.712563,64024.12891,9.793591,0.595756,182.161194,328.308746,1.055341,625424.75,46936.60547,62078.01953,1.08465E+21,0.232444,0.017444
0.711768,64024.09375,9.793591,0.594938,182.187408,328.357178,1.055341,625254.4375,46942.27344,62078.9375,0,0.232314,0.017441
0.711015,64024.05078,9.793591,0.594153,182.213181,328.404846,1.055341,625177.6875,46951.23438,62079.28125,0,0.23222,0.01744
0.710184,64024.01172,9.793591,0.593307,182.240799,328.455872,1.055341,625351.6875,46966.28125,62080.28906,0.000001,0.232214,0.01744
0.709348,64023.97266,9.793591,0.59246,182.268112,328.506348,1.055341,625375.6875,46976.88281,62080.62109,62074.9375,0.232153,0.017439
0.708623,64023.92578,9.793591,0.5917,182.29306,328.552399,1.055341,625154.5625,46983.69141,62080.54297,62079.28125,0.232007,0.017437
0.707833,64023.88672,9.793591,0.590908,182.318817,328.600006,1.055341,625456.625,46999.41016,62081.42969,0,0.232054,0.017438
0.706949,64023.84766,9.793591,0.590003,182.347839,328.653778,1.055342,625318,47007.93359,62083.01563,0,0.231929,0.017435
0.706172,64023.80078,9.793591,0.589209,182.373444,328.701111,1.055342,625324.1875,47018.17188,62082.43359,62073.13281,0.231866,0.017434
0.705301,64023.76172,9.793591,0.588331,182.401367,328.752686,1.055342,625418.625,47031.51172,62083.61719,0,0.23183,0.017434
0.704483,64023.71484,9.793591,0.587498,182.42749,328.801056,1.055342,625351.25,47040.86328,62083.71875,-5.54759E+25,0.231738,0.017432
0.703673,64023.67578,9.793591,0.586657,182.454453,328.850891,1.055342,625210.375,47048.16797,62084.56641,-90.5,0.231618,0.01743
0.702885,64023.62891,9.793591,0.585858,182.47998,328.897949,1.055342,625385.75,47063.26953,62084.78906,12416,0.231618,0.01743
0.701992,64023.59766,9.793591,0.584953,182.508514,328.950775,1.055342,625386.4375,47073.15234,62086.30078,0,0.231546,0.017429
0.701242,64023.54297,9.793591,0.584172,182.533737,328.997314,1.055343,625197.5,47080.20313,62085.875,0,0.231412,0.017426
0.700384,64023.51172,9.793591,0.5833,182.561798,329.049225,1.055343,625373.8125,47095.08984,62087.25391,-5.54759E+25,0.231406,0.017427
0.699511,64023.46484,9.793591,0.58242,182.589676,329.100769,1.055343,625438.25,47106.94922,62087.75,62083.71875,0.231359,0.017426
0.698656,64023.42578,9.793591,0.581529,182.618652,329.154358,1.055343,625198.125,47113.11719,62088.50781,62087.25391,0.231197,0.017422
0.697843,64023.375,9.793591,0.580703,182.645523,329.204071,1.055343,625377.125,47129.27734,62088.42188,1.08465E+21,0.231195,0.017423
0.697052,64023.33203,9.793591,0.57991,182.670792,329.250702,1.055343,625481.9375,47141.70703,62088.64063,-7.58816E+36,0.23117,0.017423
0.696283,64023.29297,9.793591,0.579104,182.697052,329.299194,1.055344,625170.0625,47145.60547,62089.74609,0,0.230988,0.017419
0.695435,64023.25391,9.793591,0.57825,182.724838,329.350555,1.055344,625449.125,47161.72656,62090.79688,0,0.231021,0.01742
0.694582,64023.20703,9.793591,0.577388,182.752258,329.401276,1.055344,625427.4375,47173.35938,62091.1875,1.52157E+12,0.230943,0.017419
0.693765,64023.16797,9.793591,0.576545,182.779572,329.451721,1.055344,625280.3125,47179.93359,62091.5625,-7.58816E+36,0.23082,0.017416
0.692986,64023.12109,9.793591,0.575754,182.805344,329.499329,1.055344,625391.1875,47193.96875,62091.71094,1.08465E+21,0.230796,0.017417
0.692165,64023.08203,9.793591,0.574925,182.831787,329.548218,1.055344,625443.375,47206.07813,62092.57813,0,0.230748,0.017416
0.691331,64023.04297,9.793591,0.574066,182.859634,329.59967,1.055344,625295.6875,47212.73828,62093.70313,0,0.230623,0.017413
0.690588,64022.99609,9.793591,0.573301,182.88472,329.645966,1.055344,625302.75,47225.12109,62093.42188,1.08465E+21,0.230563,0.017413
0.689775,64022.95703,9.793591,0.572498,182.910309,329.693207,1.055345,625606.9375,47240.73438,62094.17188,1.08465E+21,0.23061,0.017414
0.689001,64022.91406,9.793591,0.571701,182.935806,329.740295,1.055345,625287.0625,47244.78906,62094.80078,0,0.230428,0.01741
0.688138,64022.87891,9.793591,0.570817,182.964417,329.793213,1.055345,625344.875,47256.18359,62096.3125,0,0.230377,0.017409
0.687339,64022.82813,9.793591,0.570014,182.989975,329.840393,1.055345,625486.5625,47271.24609,62095.89453,0,0.230365,0.01741
0.686572,64022.78516,9.793591,0.569226,183.015213,329.886963,1.055345,625312.375,47277.40625,62096.34375,0,0.230237,0.017407
0.685846,64022.74609,9.793591,0.568476,183.039734,329.932251,1.055345,625285.5,47286.99219,62096.86719,1.08465E+21,0.230166,0.017406
0.685084,64022.70703,9.793591,0.567708,183.064651,329.978149,1.055345,625465.5,47301.59766,62097.625,62096.34375,0.230169,0.017407
0.684292,64022.66797,9.793591,0.566914,183.089859,330.024719,1.055346,625506,47311.59766,62098.34766,0,0.230121,0.017406
0.683533,64022.62891,9.793591,0.566117,183.11586,330.072784,1.055346,625166.625,47315.58594,62099.05469,0,0.229931,0.017402
0.682761,64022.58984,9.793591,0.565343,183.141083,330.119293,1.055346,625514.1875,47332.41797,62099.3125,0,0.229995,0.017404
0.681982,64022.55078,9.793591,0.56456,183.166061,330.165375,1.055346,625490.1875,47343.19531,62099.84375,1.08465E+21,0.229924,0.017403
0.681188,64022.51172,9.793591,0.563741,183.192444,330.214142,1.055346,625301.4375,47348.83984,62100.83594,0,0.229788,0.0174
0.680417,64020.5625,9.793591,0.562956,183.217987,330.261292,1.055346,625375.875,47361.4375,62101.16016,1.08465E+21,0.229751,0.0174
0.679556,64022.43359,9.793591,0.56209,183.245667,330.3125,1.055346,625487.375,47374.29297,62102.33984,62091.1875,0.229723,0.017399
0.678758,64022.38672,9.793591,0.561264,183.27243,330.362,1.055347,625284.8125,47381.12109,62102.55469,62091.5625,0.229581,0.017397
0.677949,64022.34375,9.793591,0.560441,183.299286,330.411621,1.055347,625402.5625,47394.77344,62103.15625,62102.33984,0.229557,0.017396
0.677135,64022.30078,9.793591,0.559627,183.325272,330.459595,1.055347,625528.875,47408.26172,62103.52344,0,0.229538,0.017397
0.676293,64022.26172,9.793591,0.558747,183.354156,330.513062,1.055347,625218.375,47412.32813,62105.02344,0,0.229352,0.017393
0.675542,64022.21484,9.793591,0.557982,183.379669,330.56015,1.055347,625406.8125,47434.45313,62104.62891,0,0.229357,0.017396
0.674777,64022.17578,9.793591,0.55721,183.404968,330.606873,1.055347,625469.75,47446.93359,62105.20703,0,0.229317,0.017396
0.674008,64022.13281,9.793591,0.55643,183.430527,330.654053,1.055347,625438,47455.14063,62105.96484,0,0.229242,0.017394
0.673297,64022.08984,9.793591,0.555692,183.455078,330.69931,1.055348,625273.0625,47463.48438,62106.35938,62104.62891,0.22912,0.017392
0.6725,64022.05078,9.793591,0.55491,183.480301,330.74588,1.055348,625683.5625,47480.39063,62107.19531,0,0.229207,0.017394
0.671746,64022.01172,9.793591,0.554141,183.504791,330.791046,1.055348,625397.75,47485.71875,62107.58203,0,0.229041,0.017391
0.670982,64021.97266,9.793591,0.553357,183.530136,330.83786,1.055348,625347.25,47493.69531,62108.39844,-5.4049,0.228959,0.017389
0.670195,64021.93359,9.793591,0.552561,183.555679,330.885071,1.055348,625468.375,47507.21094,62109.04297,0,0.22894,0.017389
0.669349,64021.89453,9.793591,0.551706,183.58287,330.935364,1.055348,625452.3125,47516.98047,62110.10938,0,0.228866,0.017387
0.668495,64021.85547,9.793591,0.550828,183.611053,330.987518,1.055348,625343,47525.72266,62110.79297,0,0.228756,0.017385
0.667643,64021.80859,9.793591,0.549968,183.638351,331.038055,1.055349,625481,47540.1875,62111.02344,62066.26172,0.228739,0.017385
0.666843,64021.76172,9.793591,0.549154,183.664154,331.085724,1.055349,625412.625,47549.44531,62111.20313,62096.86719,0.228649,0.017384
0.666119,64021.72266,9.793591,0.548397,183.688675,331.130951,1.055349,625233.875,47556.67578,62111.64063,0,0.228523,0.017382
0.665239,64021.6875,9.793591,0.547517,183.716858,331.183075,1.055349,625539.9375,47572.66797,62113.49609,62101.16016,0.228565,0.017382
0.664467,64021.63672,9.793591,0.546722,183.742203,331.22995,1.055349,625337.3125,47580.68359,62113.21484,0,0.228427,0.017381
0.663679,64021.59766,9.793591,0.545917,183.768112,331.277863,1.055349,625400.75,47591.05078,62113.88672,0,0.228386,0.017379
0.662878,64021.55859,9.793591,0.545099,183.794312,331.326233,1.055349,625391.4375,47603.14453,62114.63672,0,0.228318,0.017379
0.662069,64021.51563,9.793591,0.544288,183.819824,331.373322,1.055349,625535.5625,47615.19141,62115.12109,0,0.228307,0.017379
0.661231,64021.48047,9.793591,0.543415,183.847565,331.424622,1.055349,625248.8125,47621.15234,62116.39063,0,0.228133,0.017375
0.660394,64021.43359,9.793591,0.542584,183.873291,331.472107,1.05535,625615.9375,47638.74219,62116.37109,62094.17188,0.228203,0.017377
0.659593,64021.39063,9.793591,0.541757,183.898605,331.518921,1.05535,625312.3125,47644.25781,62116.85938,0,0.22803,0.017374
0.658814,64021.34766,9.793591,0.540953,183.923569,331.564972,1.05535,625320.1875,47653.19141,62117.45313,1.08465E+21,0.227971,0.017373
0.657985,64021.30859,9.793591,0.540112,183.94928,331.612457,1.05535,625436.125,47667.48828,62118.33203,62107.58203,0.227949,0.017373
0.657146,64021.26953,9.793591,0.53926,183.974854,331.659637,1.05535,625437.125,47676.87109,62118.91016,0,0.227886,0.017372
0.656373,64021.23047,9.793591,0.538444,183.999985,331.706055,1.05535,625151,47681.26953,62119.42188,0,0.22772,0.017369
0.655593,64021.19141,9.793591,0.53763,184.025482,331.753143,1.05535,625245.9375,47694.87891,62120.12891,1.08465E+21,0.227691,0.017369
0.654743,64021.15234,9.793591,0.536775,184.05159,331.801422,1.055351,625514.4375,47709.89453,62120.89063,0,0.227724,0.017369
0.653929,64021.10938,9.793591,0.535909,184.078583,331.851349,1.055351,625103.6875,47713.00781,62121.74609,62114.63672,0.227508,0.017365
0.653126,64021.06641,9.793591,0.535079,184.104736,331.899689,1.055351,625320.4375,47727.82031,62122.07031,62108.39844,0.227522,0.017366
0.652357,64021.01953,9.793591,0.534285,184.129517,331.945435,1.055351,625326.6875,47739.96484,62122.31641,0,0.227463,0.017365
0.651564,64020.98438,9.793591,0.533465,184.155075,331.992584,1.055351,625313.125,47748.59375,62123.24609,0,0.227395,0.017364
0.650786,64020.94141,9.793591,0.532645,184.181046,332.040619,1.055351,625187.6875,47757.16797,62124.05078,62118.33203,0.227285,0.017362
0.64989,64020.90625,9.793591,0.531728,184.209717,332.093719,1.055351,625386.6875,47772.26563,62125.41797,1.08465E+21,0.227287,0.017362
0.649113,64020.85547,9.793591,0.530909,184.235596,332.14151,1.055351,625185.8125,47779.57422,62125.08984,-6.235E+22,0.22715,0.01736
0.648309,64020.81641,9.793591,0.530058,184.263214,332.192627,1.055352,625169.625,47790.14844,62126.22266,0,0.227076,0.017358
0.647509,64020.76953,9.793591,0.529237,184.289627,332.241394,1.055352,625384.5625,47806.25781,62126.50781,0,0.227089,0.017359
0.646789,64020.73047,9.793591,0.528473,184.314499,332.287354,1.055352,625155.125,47812.41016,62126.78516,0,0.226944,0.017357
0.646008,64020.69141,9.793591,0.527656,184.341721,332.337646,1.055352,625258.9375,47824.35938,62128.21875,0,0.226915,0.017356
0.645248,64020.64453,9.793591,0.526871,184.367569,332.385376,1.055352,625344.625,47838.80859,62128.50391,0,0.226882,0.017356
0.644494,64020.60547,9.793591,0.526097,184.392761,332.431885,1.055352,625400.0625,47848.78906,62128.89453,-7.53775E+36,0.22684,0.017355
0.64374,64018.66016,9.793591,0.52529,184.419739,332.48172,1.055352,625096.1875,47854.80859,62130.08594,0,0.226664,0.017352
0.642906,64020.52734,9.793591,0.524454,184.447006,332.532196,1.055353,625571.1875,47874.07422,62130.85156,0,0.226769,0.017354
0.642113,64020.48047,9.793591,0.523624,184.473724,332.581512,1.055353,625253.8125,47880.98828,62131.21094,0,0.226588,0.017352
0.641321,64020.4375,9.793591,0.522813,184.499695,332.629456,1.055353,625415.4375,47892.69141,62131.63281,0,0.226583,0.017351
0.640561,64020.39453,9.793591,0.522026,184.524429,332.675171,1.055353,625322.375,47904.30469,62132.02734,0,0.226489,0.017351
0.639761,64020.35547,9.793591,0.52122,184.549042,332.720581,1.055353,625526.25,47916.48828,62132.75,0.999496,0.226502,0.01735
0.638879,64020.32422,9.793591,0.520278,184.578232,332.774658,1.055353,625088.25,47919.55859,62134.85156,0.998993,0.226272,0.017346
0.638008,64020.27344,9.793591,0.519398,184.604889,332.823914,1.055353,625516,47938.74219,62134.55859,9,0.226361,0.017348
0.637215,64020.23047,9.793591,0.518575,184.62941,332.869141,1.055354,625293.375,47946.41016,62134.38281,0.998749,0.22622,0.017346
0.636341,64020.19141,9.793591,0.517646,184.657806,332.921692,1.055354,625121.5625,47952.08984,62136.39453,1.08465E+21,0.226089,0.017343
0.635559,64020.14453,9.793591,0.516835,184.68248,332.967316,1.055354,625315.8125,47968.91797,62135.97656,0,0.226099,0.017344
0.634773,64020.10547,9.793591,0.516018,184.707031,333.012543,1.055354,625286.6875,47978.57031,62136.57031,0,0.226028,0.017343
0.634026,64020.06641,9.793591,0.515215,184.731918,333.058472,1.055354,625047.9375,47982.83984,62137.47266,0,0.225881,0.01734
0.633281,64020.02734,9.793591,0.514416,184.757339,333.105408,1.055354,625084.5,47995.69922,62138.30078,0,0.225832,0.01734
0.632468,64019.98828,9.793591,0.513589,184.782974,333.152771,1.055354,625468.3125,48013.07813,62138.9375,61946.98438,0.225908,0.017341
0.631731,64019.94531,9.793591,0.51279,184.80809,333.199158,1.055354,624999.25,48015.55859,62139.36328,0,0.225677,0.017338
0.63098,64019.90234,9.793591,0.512005,184.833145,333.245361,1.055355,625277.9375,48029.6875,62139.99219,0,0.225716,0.017338
0.630179,64019.86328,9.793591,0.511169,184.859222,333.293549,1.055355,625286.3125,48042.88281,62140.97656,0,0.225656,0.017338
0.629418,64019.82422,9.793591,0.510369,184.884033,333.339355,1.055355,625234.5,48051.16406,62141.26172,-0.00576,0.225576,0.017336
0.628697,64019.78516,9.793591,0.509588,184.909058,333.385559,1.055355,625016.1875,48057.39063,62141.96484,0,0.225436,0.017334
0.627944,64019.74609,9.793591,0.508797,184.934433,333.432404,1.055355,625245.1875,48073.26953,62142.71484,0,0.225457,0.017335
0.627141,64019.70703,9.793591,0.507956,184.961136,333.481781,1.055355,625278.3125,48083.98047,62143.73047,0,0.225404,0.017334
0.626465,64019.66016,9.793591,0.507214,184.985489,333.526764,1.055355,624954.8125,48089.12891,62143.71094,-7.58816E+36,0.225228,0.017331
0.625738,64019.62109,9.793591,0.506457,185.010544,333.572968,1.055356,625322.5,48105.97656,62144.60938,0,0.225299,0.017332
0.625008,64019.58203,9.793591,0.505688,185.035706,333.619415,1.055356,625249.9375,48116.42578,62145.32031,0,0.225212,0.017331
0.624244,64019.54688,9.793593,0.504877,185.062592,333.669159,1.055356,625183.5625,48124.46094,62146.52734,63655.82813,0.225123,0.017329
0.62352,64019.50391,9.793593,0.504106,185.088486,333.716949,1.055356,625184.3125,48136.95703,62146.75,0,0.22506,0.017329
0.622783,64019.45703,9.793593,0.503348,185.113297,333.762817,1.055356,625422.625,48151.96484,62147.09375,-7.53775E+36,0.225085,0.01733
0.6221,64019.41797,9.793593,0.502614,185.137787,333.807983,1.055356,625110.375,48156.07813,62147.76563,0,0.224913,0.017326
0.621418,64019.37891,9.793593,0.501884,185.162781,333.854156,1.055356,625162,48167.58984,62148.61328,0,0.224871,0.017326
0.620672,64019.33984,9.793593,0.501121,185.188385,333.901459,1.055356,625458.875,48184.19531,62149.5,0,0.224916,0.017327
0.619949,64019.30078,9.793593,0.500348,185.2146,333.949951,1.055357,625176.4375,48189.21484,62150.27344,0,0.224751,0.017324
0.619277,64019.26172,9.793593,0.499633,185.239655,333.996246,1.055357,625205,48200.32422,62150.60938,62056.68359,0.2247,0.017323
0.618588,64019.21875,9.793593,0.498914,185.264786,334.042694,1.055357,625343.5625,48215.19531,62151.23438,0,0.224689,0.017324
0.617853,64019.17969,9.793593,0.498158,185.290787,334.090729,1.055357,625439.5,48226.53125,62152.19922,0,0.22466,0.017323
0.617206,64019.13672,9.793593,0.497465,185.315247,334.135864,1.055357,625173.4375,48232.625,62152.41016,62410.04297,0.224505,0.017321
0.616508,64019.09766,9.793593,0.496749,185.340347,334.182251,1.055357,625461.8125,48248.52344,62153.25391,0,0.224548,0.017322
0.615815,64019.05859,9.793593,0.496036,185.364929,334.227631,1.055357,625447.5,48259.06641,62153.86719,0,0.224483,0.017321
0.615166,64019.01953,9.793593,0.495347,185.389282,334.272552,1.055357,625243.5,48264.98438,62154.5625,62147.76563,0.224351,0.017319
0.614426,64018.98047,9.793593,0.49459,185.416016,334.321991,1.055358,625479.375,48280.11719,62155.90625,-7.50966E+36,0.224371,0.017319
0.613689,64018.94141,9.793593,0.493831,185.442459,334.37088,1.055358,625439.5,48291.45703,62156.38281,0,0.224293,0.017318
0.612938,64018.89453,9.793593,0.493054,185.469742,334.421478,1.055358,625417.1875,48300.78906,62157.18359,0,0.224219,0.017316
0.612198,64018.85547,9.793593,0.492292,185.49649,334.470856,1.055358,625442.9375,48314.41016,62157.63672,0,0.224163,0.017316
0.611447,64018.80859,9.793593,0.491546,185.521729,334.517487,1.055358,625687.5625,48329.05078,62157.94922,0,0.22419,0.017317
0.610749,64018.76953,9.793593,0.490809,185.547134,334.564423,1.055358,625276.5625,48332.27734,62158.8125,0,0.223981,0.017313
0.610031,64018.72656,9.793593,0.490082,185.572205,334.610748,1.055358,625555.375,48347.97266,62159.53906,1.08465E+21,0.224021,0.017314
0.609248,64018.69141,9.793593,0.489288,185.598877,334.660126,1.055359,625547.3125,48359.84375,62160.72656,1.08465E+21,0.223953,0.017313
0.608508,64016.73828,9.793593,0.488529,185.624557,334.70755,1.055359,625459.5,48367.54688,62161.10938,0,0.22386,0.017311
0.607781,64018.60547,9.793593,0.487782,185.650085,334.754669,1.055359,625452.75,48379.27344,62161.62891,0,0.223796,0.017311
0.607035,64018.5625,9.793593,0.487029,185.675323,334.8013,1.055359,625582.5625,48393.10547,62162.27734,0,0.223781,0.017311
0.606315,64018.51953,9.793593,0.486293,185.699936,334.846741,1.055359,625497.875,48401.04688,62162.92969,-1.37271E+13,0.223692,0.017309
0.605617,64018.48047,9.793593,0.485561,185.72496,334.892944,1.055359,625322.5,48409.36328,62163.78125,68.052734,0.223569,0.017308
0.604841,64018.44141,9.793593,0.484798,185.750275,334.939758,1.055359,625767.6875,48427.71875,62164.51563,0,0.223667,0.017309
0.604077,64018.40234,9.793593,0.484006,185.776459,334.988098,1.055359,625393.875,48432.26563,62165.40234,10.950684,0.22347,0.017306
0.603274,64018.36328,9.793593,0.483185,185.803772,335.038696,1.05536,625504.75,48444.29297,62166.36719,0,0.223444,0.017305
0.60251,64018.31641,9.793593,0.482411,185.829056,335.085388,1.05536,625557.75,48458.60547,62166.41797,0,0.223402,0.017306
0.601744,64018.27734,9.793593,0.481636,185.853989,335.131531,1.05536,625566.5,48467.92969,62167.07422,0,0.223345,0.017304
0.601019,64018.23828,9.793593,0.480877,185.879105,335.177826,1.05536,625328.3125,48474.15625,62167.89063,0,0.2232,0.017302
0.60025,64018.19922,9.793593,0.480096,185.90477,335.22525,1.05536,625547.1875,48489.85938,62168.85938,0,0.223216,0.017303
0.599422,64018.16016,9.793593,0.479249,185.932495,335.27655,1.05536,625486.1875,48499.44531,62170.16406,0,0.223128,0.017301
0.598709,64018.11328,9.793593,0.478499,185.957809,335.323303,1.05536,625306.625,48507.38281,62170.02344,1.08465E+21,0.223003,0.017299
0.597977,64018.07422,9.793593,0.477753,185.983017,335.369904,1.055361,625538.375,48523.28125,62170.61719,0,0.223025,0.0173
0.597217,64018.03516,9.793593,0.476976,186.009094,335.418091,1.055361,625509.5,48533.61328,62171.69531,0,0.222953,0.017299
0.596533,64017.98828,9.793593,0.476259,186.03389,335.463928,1.055361,625335.875,48540.67188,62172.10938,0,0.222831,0.017297
0.595835,64017.94922,9.793593,0.475543,186.05896,335.510254,1.055361,625491.125,48555.1875,62172.97656,0,0.222826,0.017297
0.595118,64017.91016,9.793593,0.474821,186.083771,335.556061,1.055361,625624.75,48568.40625,62173.60547,0,0.222815,0.017298
0.594435,64017.87109,9.793593,0.474104,186.109055,335.602814,1.055361,625347.625,48573.41797,62174.40625,61988.95313,0.222655,0.017295
0.593726,64017.83203,9.793593,0.473382,186.134811,335.650482,1.055361,625545.625,48588.24219,62175.23047,61987.9375,0.222664,0.017295
0.592995,64017.78516,9.793593,0.472645,186.160706,335.698273,1.055361,625622.0625,48601.40625,62175.94922,0,0.222629,0.017295
0.592293,64017.74609,9.793593,0.471919,186.186661,335.746216,1.055362,625449.8125,48608.25,62176.65234,61989.52734,0.222506,0.017293
0.591646,64017.70313,9.793593,0.471255,186.210938,335.791016,1.055362,625501.125,48620.78906,62176.86719,61985.24609,0.222466,0.017293
0.590922,64017.66797,9.793593,0.470534,186.23674,335.838715,1.055362,625709.75,48635.78125,62178.09375,0,0.222479,0.017293
0.590211,64017.625,9.793593,0.469805,186.262985,335.887268,1.055362,625522.8125,48642.59766,62178.92188,62176.86719,0.22235,0.017291
0.589557,64017.58203,9.793593,0.469132,186.287949,335.93338,1.055362,625494.9375,48653.51172,62179.25781,-5.4049,0.22228,0.01729
0.588844,64017.54297,9.793593,0.468432,186.313187,335.980042,1.055362,625812.3125,48670.625,62180.05859,0,0.222333,0.017291
0.588175,64017.5,9.793593,0.467753,186.337616,336.025085,1.055362,625568.5,48677.01953,62180.61719,0.004724,0.222188,0.017289
0.587455,64017.46484,9.793593,0.467028,186.364044,336.074036,1.055362,625637.1875,48687.67578,62181.91406,0,0.222149,0.017288
0.586776,64017.41797,9.793593,0.466351,186.38829,336.118835,1.055363,625711.875,48702.19141,62182.03906,62178.09375,0.222118,0.017289
0.586074,64017.37891,9.793593,0.465661,186.412384,336.1633,1.055363,625805,48713.20313,62182.67969,0,0.222093,0.017288
0.585387,64017.33984,9.793593,0.464955,186.437561,336.209839,1.055363,625497.125,48717.91797,62183.75781,61945,0.221924,0.017285
0.584696,64017.30078,9.793593,0.464274,186.461517,336.254059,1.055363,625789.6875,48734.62891,62184.10156,0,0.221971,0.017286
0.583962,64017.26172,9.793593,0.463553,186.486191,336.299622,1.055363,625815.8125,48745.0625,62185.04297,0,0.221921,0.017286
0.583302,64017.22266,9.793593,0.462872,186.509933,336.343384,1.055363,625473.6875,48749.53906,62185.51953,0,0.221744,0.017283
0.582551,64017.18359,9.793593,0.462135,186.53537,336.390442,1.055363,625822.9375,48765.76953,62186.6875,9,0.221807,0.017284
0.581802,64017.14453,9.793593,0.461391,186.560242,336.436371,1.055363,625737.3125,48776.91016,62187.20313,23.015137,0.221717,0.017283
0.581083,64017.10156,9.793593,0.460675,186.58403,336.480347,1.055364,625718.1875,48784.76172,62187.54297,177.601562,0.221654,0.017281
0.580361,64017.06641,9.793593,0.459939,186.608658,336.525879,1.055364,625550.625,48793.73438,62188.56641,61954.98828,0.221536,0.01728
0.579558,64017.02734,9.793593,0.45916,186.633774,336.572327,1.055364,625924.5,48810.65625,62189.46094,0,0.221609,0.017281
0.578814,64016.98438,9.793593,0.458404,186.657959,336.617065,1.055364,625566.3125,48815.00781,62189.85156,0,0.221425,0.017278
0.578073,64016.94531,9.793593,0.457648,186.682587,336.662567,1.055364,625536.1875,48824.34375,62190.72656,48,0.221356,0.017277
0.577384,64016.94531,9.793593,0.45694,186.706146,336.706085,1.055364,625512.25,48833.98828,62190.59375,0,0.221291,0.017276
0.57667,64016.94141,9.793593,0.456227,186.729385,336.748993,1.055364,625705.1875,48849.80859,62191.18359,0,0.221304,0.017278
0.575913,64016.85547,9.793593,0.455471,186.753693,336.793915,1.055364,625710.5625,48857.45703,62193.3125,0,0.221249,0.017276
0.575153,64016.79297,9.793593,0.454694,186.778656,336.840088,1.055364,625527.6875,48866.48047,62194.10156,10.902344,0.221125,0.017274
0.57437,64016.75,9.793593,0.453919,186.802734,336.884613,1.055365,625782.125,48881.38672,62194.20313,0,0.221158,0.017275
0.573614,64014.80078,9.793593,0.453145,186.826874,336.929108,1.055365,625501.9375,48886.23828,62194.73438,0,0.221002,0.017272
0.57288,64016.67578,9.793593,0.452378,186.851303,336.974243,1.055365,625373.0625,48894.82031,62195.51563,0,0.220898,0.017271
0.572092,64016.63672,9.793593,0.451595,186.875748,337.019409,1.055365,625744.4375,48912.22266,62196.26172,0.000001,0.220972,0.017273
0.571356,64016.59375,9.793593,0.450829,186.899506,337.063293,1.055365,625400.375,48917.61328,62196.80469,0,0.220794,0.01727
0.570599,64016.55859,9.793593,0.45005,186.923996,337.108582,1.055365,625495.4375,48927.46875,62197.80469,0,0.22077,0.017269
0.569837,64016.51953,9.793593,0.449265,186.948654,337.154083,1.055365,625474.1875,48940.17578,62198.54297,0,0.220704,0.017269
0.569051,64016.48047,9.793593,0.448472,186.972961,337.199036,1.055365,625625.6875,48952.66016,62199.14063,-7.58816E+36,0.2207,0.017269
0.568335,64016.4375,9.793593,0.447712,186.996765,337.242981,1.055365,625270.125,48956.32031,62199.69531,0.999741,0.220518,0.017266
0.567657,64016.4375,9.793593,0.44699,187.020294,337.286407,1.055366,625249.75,48965.82813,62199.75781,0,0.220455,0.017265
0.566932,64016.4375,9.793593,0.446253,187.044067,337.330353,1.055366,625592.6875,48983.07031,62200.47656,-0.43175,0.22052,0.017266
0.566201,64016.4375,9.793593,0.445507,187.067657,337.373901,1.055366,625553.625,48991.98047,62201.65234,0,0.220451,0.017265
0.565492,64016.4375,9.793593,0.44478,187.090393,337.415771,1.055366,625513.125,49000.80078,62201.04297,0,0.220383,0.017264
0.564744,64016.39453,9.793593,0.44401,187.113754,337.458984,1.055366,625482.8125,49011.99609,62202.16406,0,0.220317,0.017264
0.563957,64016.3125,9.793593,0.443201,187.137833,337.503418,1.055366,625493.375,49020.82813,62206.60938,0,0.220264,0.017262
0.563192,64016.3125,9.793593,0.442411,187.161011,337.546326,1.055366,625439.375,49029.61328,62205.38672,25.236816,0.220191,0.017261
0.562449,64016.20703,9.793593,0.441622,187.184296,337.589294,1.055366,625230.875,49036.89063,62205.16406,0.004724,0.220063,0.01726
0.561569,64016.11719,9.793593,0.440718,187.210312,337.637482,1.055367,625488.25,49051.44141,62206.26563,0,0.220092,0.01726
