AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface,,
1.043835,64039.33984,9.79359,0.935351,172.250977,310.019562,1.055283,15655.34013,253070.6085,2.478261,624742.5,43330.19141,61952.32813,614.28125,0.259691,0.018011,122,6,
1.042808,64039.30078,9.79359,0.934292,172.279846,310.072784,1.055284,15660.59008,253155.4745,2.477429,624646.5625,43336.24219,61953.20703,0,0.259564,0.018008,122,6,
1.041799,64039.25391,9.79359,0.933275,172.307404,310.123657,1.055284,15665.60229,253236.4976,2.476634,624828.375,43350.32813,61952.92578,0,0.259556,0.018008,122,6,
1.040822,64039.21484,9.79359,0.932281,172.334213,310.173096,1.055284,15670.4811,253315.3642,2.475862,624771.625,43357.70313,61952.79688,0.999542,0.259452,0.018005,122,6,
1.039886,64039.17578,9.79359,0.931312,172.360825,310.222107,1.055284,15675.3246,253393.6599,2.475095,624620.1875,43363.14063,61952.96484,-3.88078E+11,0.259309,0.018002,122,6,
1.038954,64039.13281,9.79359,0.930367,172.386795,310.269958,1.055284,15680.05048,253470.0544,2.474347,624797.875,43376.125,61953.03125,0,0.259304,0.018002,122,6,
1.037983,64039.09766,9.79359,0.929387,172.413422,310.319031,1.055284,15684.89646,253548.3903,2.473582,624834.625,43385.05859,61953.37891,0.999939,0.25924,0.018,122,6,
1.037042,64039.05469,9.79359,0.928413,172.440201,310.368347,1.055285,15689.77272,253627.2157,2.472811,624633.875,43389.375,61953.57422,1.08465E+21,0.259076,0.017996,122,6,
1.036085,64039.01172,9.79359,0.927447,172.466782,310.417328,1.055285,15694.61187,253705.4412,2.472047,624843.1875,43402.40234,61953.64063,9,0.259083,0.017996,122,6,
1.035118,64038.97266,9.79359,0.926468,172.493362,310.466339,1.055285,15699.45177,253783.6787,2.471283,624813.8125,43411.46094,61953.78906,65941.1875,0.258991,0.017994,122,6,
1.034134,64038.93359,9.79359,0.925467,172.520554,310.516479,1.055285,15704.4053,253863.7533,2.470502,624778.5625,43417.90625,61954.11328,61952.96484,0.258894,0.017991,122,6,
1.03314,64038.89453,9.79359,0.92445,172.548233,310.567596,1.055285,15709.44853,253945.2777,2.469708,624726.0625,43426.92188,61954.32422,0,0.258789,0.017989,122,6,
1.032111,64038.85156,9.79359,0.923428,172.575348,310.617554,1.055285,15714.3862,254025.0958,2.46893,624994,43441.26172,61954.24219,13.640137,0.258819,0.01799,122,6,
1.031084,64038.81641,9.79359,0.922364,172.60379,310.670105,1.055286,15719.57,254108.8925,2.468115,624617.1875,43441.86328,61954.77344,819.9375,0.258578,0.017984,122,6,
1.030029,64038.76953,9.79359,0.92129,172.632645,310.723389,1.055286,15724.82793,254193.8877,2.467288,624778,43454.48438,61954.98828,0,0.258558,0.017983,122,6,
1.029039,64038.72266,9.79359,0.920294,172.659119,310.772186,1.055286,15729.65302,254271.886,2.466529,624873.5,43466.28906,61954.44922,0,0.258518,0.017983,122,6,
1.028087,64038.68359,9.79359,0.91931,172.685364,310.820526,1.055286,15734.43715,254349.222,2.465777,624651.9375,43470.56641,61954.66016,125.615234,0.258348,0.017979,122,6,
1.02709,64038.64453,9.79359,0.918298,172.712448,310.870483,1.055286,15739.37852,254429.0998,2.465002,624793,43481.3125,61955.15234,0,0.258325,0.017978,122,6,
1.026115,64038.60547,9.79359,0.917311,172.738495,310.918549,1.055286,15744.12441,254505.8177,2.464257,624829.875,43491.91016,61955.09375,0,0.258262,0.017977,122,6,
1.02514,64038.56641,9.79359,0.916304,172.76532,310.967987,1.055287,15749.02,254584.9557,2.46349,624654.75,43496.04297,61955.48438,10.543457,0.25811,0.017973,122,6,
1.024165,64038.52734,9.79359,0.915298,172.792465,311.018036,1.055287,15753.97301,254665.0218,2.462714,624671.9375,43505.32422,61955.69531,0,0.258036,0.017971,122,6,
1.023129,64038.48828,9.79359,0.914254,172.820206,311.069214,1.055287,15759.03177,254746.7973,2.461922,624871.125,43519.18359,61955.90234,0,0.258035,0.017971,122,6,
1.022098,64038.44531,9.79359,0.913185,172.848907,311.122192,1.055287,15764.27026,254831.478,2.461102,624625.6875,43522.16406,61956.27734,406.898438,0.257848,0.017966,122,6,
1.021176,64038.39844,9.79359,0.912225,172.875198,311.170685,1.055287,15769.06978,254909.0629,2.460351,624614.625,43531.73828,61955.77734,0,0.257765,0.017965,122,6,
1.020159,64038.36328,9.79359,0.911195,172.903336,311.222504,1.055287,15774.20513,254992.0766,2.459549,624832.4375,43545.45313,61956.48828,0,0.257771,0.017964,122,6,
1.019161,64038.31641,9.79359,0.910168,172.931351,311.2742,1.055287,15779.31905,255074.7437,2.45875,624699.125,43551.82031,61956.65625,0.004724,0.257632,0.017961,122,6,
1.018142,64038.27734,9.79359,0.909115,172.960571,311.328186,1.055288,15784.65559,255161.0097,2.457917,624668.6875,43559.96484,61957.04688,0,0.257533,0.017959,122,6,
1.017187,64038.23047,9.79359,0.908147,172.987106,311.377075,1.055288,15789.50101,255239.3364,2.457161,624849,43574.71484,61956.44141,0,0.257528,0.017959,122,6,
1.016216,64038.19141,9.79359,0.907154,173.014297,311.427246,1.055288,15794.46875,255319.6405,2.456387,624758,43580.39063,61956.86719,0,0.25741,0.017956,122,6,
1.015312,64038.15234,9.79359,0.906206,173.040878,311.476196,1.055288,15799.32403,255398.1268,2.45563,624570.5625,43585.8125,61956.97656,0,0.257253,0.017952,122,6,
1.01439,64038.10938,9.79359,0.905278,173.066681,311.523865,1.055288,15804.03793,255474.3276,2.454896,624898.8125,43601.58594,61957.03125,0,0.257312,0.017954,122,6,
1.013472,64038.06641,9.79359,0.904347,173.092209,311.570862,1.055288,15808.70057,255549.6999,2.454171,624837.9375,43609.35938,61957.22266,9,0.257211,0.017952,122,6,
1.01258,64038.03125,9.79359,0.90342,173.117981,311.618408,1.055289,15813.41208,255625.8621,2.453438,624646.5,43612.49609,61957.46094,-7.58816E+36,0.257055,0.017947,122,6,
1.011623,64037.99609,9.79359,0.902442,173.145416,311.668945,1.055289,15818.42998,255706.977,2.452658,624777.625,43624.47656,61958.03125,0,0.257028,0.017947,122,6,
1.010576,64037.95703,9.79359,0.901381,173.174744,311.723145,1.055289,15823.79088,255793.6366,2.451826,624852,43635.76563,61958.65234,0.999496,0.256971,0.017945,122,6,
1.009602,64037.91016,9.79359,0.900378,173.202637,311.774597,1.055289,15828.89231,255876.1019,2.451034,624724.6875,43642.07422,61958.24609,21620,0.256836,0.017942,122,6,
1.008696,64037.86328,9.79359,0.899447,173.228714,311.822662,1.055289,15833.65904,255953.1567,2.450294,624740.0625,43652.17969,61957.86719,9,0.256765,0.017941,122,6,
1.007744,64037.82813,9.79359,0.898492,173.255096,311.871216,1.05529,15838.48587,256031.183,2.449546,624941.75,43665.27734,61958.27344,0,0.25677,0.017941,122,6,
1.006828,64037.78516,9.79359,0.89755,173.281128,311.919189,1.05529,15843.24567,256108.1259,2.448809,624737.25,43668.91016,61958.52344,1,0.256609,0.017937,122,6,
1.005922,64035.84766,9.79359,0.896611,173.307602,311.967926,1.05529,15848.09249,256186.4754,2.447986,624671.9375,43676.49609,61958.88281,-1.28977E+37,0.256503,0.017934,122,6,
1.004855,64037.71484,9.79359,0.895538,173.337494,312.023224,1.05529,15853.56169,256274.8857,2.447212,624923.6875,43690.82422,61959.93359,0,0.256518,0.017934,122,6,
1.003911,64037.66406,9.79359,0.894573,173.364258,312.072601,1.05529,15858.45955,256354.0603,2.446455,624788.3125,43698,61959.08984,0,0.256383,0.017932,122,6,
1.002977,64037.625,9.79359,0.89361,173.391342,312.122528,1.05529,15863.4168,256434.1948,2.445689,624727.0625,43705.17969,61959.27344,0,0.256278,0.017929,122,6,
1.002024,64037.58203,9.79359,0.892645,173.41832,312.172302,1.05529,15868.35707,256514.055,2.444926,624875.8125,43718.06641,61959.52734,74.888672,0.256259,0.017929,122,6,
1.001093,64037.54297,9.79359,0.8917,173.444565,312.220642,1.055291,15873.16226,256591.7315,2.444184,624853.8125,43726.19141,61959.60156,0,0.256173,0.017927,122,6,
1.000179,64037.50391,9.79359,0.890756,173.471085,312.269501,1.055291,15878.02025,256670.2615,2.443435,624722.75,43731.96094,61959.95313,0,0.256041,0.017923,122,6,
0.999218,64037.46484,9.79359,0.889787,173.498093,312.319305,1.055291,15882.96659,256750.2197,2.442672,624913.25,43745.33984,61960.33594,0,0.256039,0.017923,122,6,
0.998263,64037.42188,9.79359,0.888819,173.524765,312.3685,1.055291,15887.85043,256829.1677,2.44192,624876.6875,43753.32031,61960.38672,-5.4049,0.255945,0.017921,122,6,
0.997324,64037.37891,9.79359,0.887845,173.552155,312.419037,1.055291,15892.86997,256910.3091,2.441147,624692.9375,43757.66797,61960.70313,0,0.255789,0.017917,122,6,
0.996412,64037.33984,9.79359,0.886917,173.578445,312.467468,1.055291,15897.68725,256988.1811,2.440406,624838.375,43770.65234,61960.60938,0,0.255771,0.017917,122,6,
0.995416,64037.30078,9.79359,0.885915,173.606354,312.518982,1.055292,15902.80339,257070.8841,2.439619,624943.4375,43781.84375,61961.20703,9,0.255732,0.017916,122,6,
0.994488,64037.25781,9.79359,0.88496,173.633179,312.568481,1.055292,15907.72004,257150.3624,2.438863,624754.5625,43786.58594,61961.09375,0,0.255576,0.017912,122,6,
0.993518,64037.21875,9.79359,0.883973,173.66098,312.619812,1.055292,15912.81821,257232.7751,2.438081,624855.125,43798.01953,61961.55078,0,0.255535,0.017911,122,6,
0.992575,64037.17578,9.79359,0.883025,173.687347,312.668457,1.055292,15917.65251,257310.9221,2.437339,624949.25,43809.5625,61961.37891,-7.53329E+36,0.255496,0.017911,122,6,
0.991634,64037.13672,9.79359,0.882058,173.714462,312.718506,1.055292,15922.6246,257391.2967,2.436576,624779.3125,43814.13672,61961.80469,0,0.255346,0.017907,122,6,
0.990666,64037.09766,9.79359,0.881065,173.742676,312.770691,1.055292,15927.80071,257474.969,2.435783,624785.4375,43823.83984,61962.33984,0,0.255266,0.017905,122,6,
0.989727,64037.05078,9.79359,0.880123,173.769119,312.819397,1.055292,15932.65127,257553.379,2.435039,624980.5,43837.8125,61961.97266,0,0.255268,0.017905,122,6,
0.988808,64037.01172,9.79359,0.879187,173.795227,312.867554,1.055293,15937.441,257630.8057,2.434306,624854.625,43843.63672,61962.10938,0,0.25514,0.017902,122,6,
0.987906,64036.97266,9.79359,0.878262,173.821365,312.91571,1.055293,15942.23706,257708.3345,2.433572,624803.0625,43850.83203,61962.39453,88.708984,0.255042,0.0179,122,6,
0.986963,64036.93359,9.79359,0.877315,173.847855,312.964569,1.055293,15947.10002,257786.9449,2.432829,624964,43863.89844,61962.75781,0,0.25503,0.0179,122,6,
0.985993,64036.89453,9.79359,0.876327,173.875381,313.01532,1.055293,15952.15231,257868.6159,2.432057,624864,43870.21484,61963.24219,-5.4049,0.254908,0.017897,122,6,
0.98507,64036.85156,9.79359,0.875381,173.901978,313.064392,1.055293,15957.03639,257947.5676,2.431311,624807.875,43878.16406,61963.13281,0,0.254807,0.017894,122,6,
0.984142,64036.80859,9.79359,0.874445,173.928192,313.112762,1.055293,15961.84939,258025.3705,2.430576,624939,43890.27344,61963.21484,0,0.254784,0.017894,122,6,
0.983211,64036.76953,9.79359,0.873505,173.954224,313.160767,1.055294,15966.62951,258102.6417,2.429847,624933.6875,43898.89063,61963.41406,0,0.254706,0.017892,122,6,
0.982258,64036.73438,9.79359,0.872526,173.98172,313.211426,1.055294,15971.6811,258184.3013,2.429077,624785.75,43904,61964.05859,0,0.254565,0.017888,122,6,
0.981285,64036.69141,9.79359,0.871542,174.009232,313.262207,1.055294,15976.73448,258265.9899,2.428307,624930.375,43916.88672,61964.23047,61944.10547,0.254543,0.017888,122,6,
0.980319,64036.65234,9.79359,0.870569,174.036041,313.311676,1.055294,15981.65975,258345.6075,2.427557,624967.875,43927.02344,61964.15234,0,0.25448,0.017887,122,6,
0.979373,64036.61328,9.79359,0.869589,174.063629,313.362579,1.055294,15986.73054,258427.5774,2.426786,624727.625,43930.32031,61964.52344,0,0.254301,0.017882,122,6,
0.978364,64036.57422,9.79359,0.868566,174.092575,313.416077,1.055294,15992.04801,258513.535,2.425977,624903.625,43943.97266,61965.14063,16.850098,0.254289,0.017882,122,6,
0.97744,64036.52344,9.79359,0.867635,174.118561,313.46402,1.055295,15996.82605,258590.7726,2.425251,624971.75,43955.51953,61964.52734,-7.50966E+36,0.25424,0.017881,122,6,
0.976482,64036.48828,9.79359,0.866651,174.146332,313.515289,1.055295,16001.93289,258673.3254,2.424475,624806.5,43960.24609,61965.29297,0,0.254092,0.017877,122,6,
0.975539,64036.44141,9.79359,0.865692,174.173584,313.565582,1.055295,16006.94338,258754.3206,2.423715,624885.625,43971.69141,61965.40234,0,0.254045,0.017877,122,6,
0.974511,64036.40234,9.79359,0.864656,174.202698,313.619385,1.055295,16012.29869,258840.8899,2.422903,624966,43982.83984,61966.08594,0,0.253992,0.017875,122,6,
0.973583,64036.35547,9.79359,0.863704,174.229645,313.669067,1.055295,16017.25469,258921.0043,2.422151,624827.0625,43989.4375,61965.64453,0,0.253857,0.017872,122,6,
0.972551,64036.32422,9.79359,0.862658,174.259247,313.723816,1.055295,16022.69971,259009.0237,2.421327,624923.8125,44001.01172,61966.55859,1.08465E+21,0.25381,0.017871,122,6,
0.97161,64036.26953,9.79359,0.861717,174.285492,313.772156,1.055296,16027.53004,259087.1066,2.420595,625033.125,44013.35547,61965.89453,0,0.253778,0.01787,122,6,
0.970659,64036.23438,9.79359,0.86073,174.3134,313.82373,1.055296,16032.66523,259170.1177,2.419818,624738.875,44016.08984,61966.62891,0,0.253577,0.017866,122,6,
0.969646,64036.19141,9.79359,0.859711,174.342209,313.876953,1.055296,16037.9687,259255.8489,2.419017,624984.3125,44030.58594,61967.125,61944.01953,0.253593,0.017866,122,6,
0.968659,64036.14453,9.79359,0.858718,174.369827,313.927887,1.055296,16043.05222,259338.0247,2.418248,624996.25,44041.125,61966.96094,0,0.253518,0.017864,122,6,
0.967682,64036.10547,9.79359,0.857711,174.398163,313.980225,1.055296,16048.26854,259422.3471,2.417461,624793.625,44045.78125,61967.35156,50.449219,0.253353,0.017861,122,6,
0.96673,64036.0625,9.79359,0.856747,174.425415,314.030518,1.055296,16053.28628,259503.4597,2.416703,624932.25,44058.67969,61967.28125,63843.30469,0.25333,0.01786,122,6,
0.96572,64036.01953,9.79359,0.855732,174.453583,314.08252,1.055297,16058.47699,259587.3681,2.415921,625005.8125,44070.01953,61967.82031,68939.35156,0.253278,0.017859,122,6,
0.964782,64035.98047,9.79359,0.854769,174.480576,314.132294,1.055297,16063.44857,259667.7344,2.415172,624831,44075.01563,61967.76563,0,0.253129,0.017855,122,6,
0.963878,64035.93359,9.79359,0.853845,174.506699,314.180481,1.055297,16068.25894,259745.4946,2.414447,624855.3125,44085.5,61967.82031,0,0.253063,0.017854,122,6,
0.962871,64035.89844,9.79359,0.852841,174.53447,314.23175,1.055297,16073.37718,259828.2316,2.413677,625081.375,44099.08203,61968.62109,0,0.253074,0.017854,122,6,
0.961928,64033.95313,9.79359,0.851875,174.56134,314.28125,1.055297,16078.3304,259908.301,2.41286,624828.8125,44102.875,61968.52344,-7.50966E+36,0.252894,0.01785,122,6,
0.960985,64035.81641,9.79359,0.850906,174.588577,314.331543,1.055297,16083.34822,259989.4147,2.412177,624839.5625,44112.43359,61968.80078,0,0.252819,0.017849,122,6,
0.960042,64035.76953,9.79359,0.849959,174.614868,314.379944,1.055297,16088.19612,260067.7818,2.411448,625021.8125,44126.33203,61968.79688,-2.35836E+29,0.252817,0.017849,122,6,
0.959041,64035.73828,9.79359,0.848936,174.643173,314.432281,1.055298,16093.41416,260152.132,2.410665,624867.25,44131.36719,61969.5625,35.716797,0.252672,0.017845,122,6,
0.958061,64035.69141,9.79359,0.847927,174.671616,314.484711,1.055298,16098.65653,260236.8756,2.409879,624808.5,44139.8125,61969.77344,0,0.252566,0.017843,122,6,
0.95713,64035.64453,9.79359,0.846989,174.697693,314.532745,1.055298,16103.46736,260314.6434,2.409157,625003.375,44154.46875,61969.33984,0,0.252569,0.017843,122,6,
0.956192,64035.60547,9.79359,0.846037,174.723938,314.581207,1.055298,16108.30987,260392.9231,2.408431,624925.75,44161.13281,61969.69922,0,0.252462,0.017841,122,6,
0.955278,64035.56641,9.79359,0.845089,174.750641,314.630432,1.055298,16113.2357,260472.5497,2.407693,624758.5625,44166.32031,61970.12891,-2.35836E+29,0.252317,0.017837,122,6,
0.9543,64035.52734,9.79359,0.8441,174.778275,314.681458,1.055298,16118.33578,260554.9932,2.40693,624975.75,44180.87109,61970.67188,0,0.252325,0.017837,122,6,
0.953358,64035.48438,9.79359,0.843145,174.804611,314.730011,1.055299,16123.19741,260633.5821,2.406203,624950.125,44189.84375,61970.44531,0,0.252239,0.017836,122,6,
0.952475,64035.44141,9.79359,0.84223,174.830307,314.777313,1.055299,16127.93789,260710.2125,2.405494,624765.5,44193.96875,61970.53125,18.529297,0.25209,0.017832,122,6,
0.951578,64035.40234,9.79359,0.841317,174.856033,314.824799,1.055299,16132.69016,260787.0337,2.404784,624914.25,44206.69922,61970.87109,55.24707,0.252076,0.017832,122,6,
0.950616,64035.36719,9.79359,0.840346,174.882965,314.87442,1.055299,16137.65832,260867.3446,2.404042,624986.875,44217.55469,61971.48828,0,0.252028,0.017831,122,6,
0.949551,64035.33203,9.79359,0.839242,174.914001,314.931915,1.055299,16143.39035,260960.0037,2.403187,624778.125,44221.37109,61972.80859,0,0.251854,0.017826,122,6,
0.948663,64035.27734,9.79359,0.838329,174.939957,314.979736,1.055299,16148.18534,261037.5152,2.402472,624844.6875,44234.46875,61971.42969,0,0.251806,0.017826,122,6,
0.947562,64035.24609,9.79359,0.837229,174.970413,315.036072,1.0553,16153.81036,261128.4444,2.401634,625086.1875,44248.30859,61972.83984,0,0.251816,0.017825,122,6,
0.946621,64035.19531,9.79359,0.836251,174.997803,315.086578,1.0553,16158.86813,261210.2039,2.40088,624745.375,44251.32422,61972.23438,0.004724,0.2516,0.017821,122,6,
0.945727,64035.15234,9.79359,0.835333,175.023758,315.13446,1.0553,16163.66724,261287.7822,2.400166,624863.6875,44263.40234,61972.16016,0,0.251573,0.017821,122,6,
0.944809,64035.11328,9.79359,0.834405,175.049683,315.182251,1.0553,16168.45777,261365.2218,2.399453,624982.25,44275.55078,61972.57813,0,0.251546,0.01782,122,6,
0.943869,64035.07422,9.79359,0.833444,175.076447,315.231567,1.0553,16173.40407,261445.1794,2.398718,624897.375,44281.98828,61973.16016,0,0.251435,0.017817,122,6,
0.942998,64035.03516,9.79359,0.832539,175.102112,315.278809,1.0553,16178.15178,261521.9266,2.398013,624759.1875,44288.29297,61973.13281,-3.88078E+11,0.251305,0.017815,122,6,
0.942015,64034.99609,9.79359,0.831552,175.129623,315.32959,1.0553,16183.23592,261604.1124,2.397258,625045.1875,44303.78125,61973.84766,1.08465E+21,0.251341,0.017815,122,6,
0.941015,64034.95703,9.79359,0.830524,175.158157,315.382294,1.055301,16188.51166,261689.3954,2.396475,624854.8125,44308.96094,61974.30859,0,0.251183,0.017812,122,6,
0.940019,64034.91016,9.79359,0.829491,175.187469,315.436462,1.055301,16193.93395,261777.0476,2.395671,624777.6875,44316.6875,61974.57813,15.606689,0.251068,0.017809,122,6,
0.939097,64034.86328,9.79359,0.828549,175.214157,315.485626,1.055301,16198.87005,261856.8402,2.394939,624920.3125,44331.24609,61974,0,0.251049,0.017809,122,6,
0.938046,64034.83203,9.79359,0.827483,175.243942,315.54071,1.055301,16204.37973,261945.9049,2.394124,624971.6875,44340.76953,61975.22656,1.08465E+21,0.250984,0.017807,122,6,
0.937116,64034.78125,9.79359,0.826513,175.2715,315.591553,1.055301,16209.48012,262028.3533,2.393368,624739.9375,44346.39844,61974.94531,0,0.250812,0.017804,122,6,
0.936185,64034.73828,9.79359,0.825571,175.298035,315.640442,1.055301,16214.38852,262107.6983,2.392642,625002.9375,44361.72656,61974.85547,0,0.250841,0.017804,122,6,
0.935144,64034.70313,9.79359,0.824505,175.32782,315.695557,1.055302,16219.90451,262196.865,2.391827,624892.0625,44368.69531,61976.14844,61951.49219,0.250712,0.017801,122,6,
0.934247,64034.65234,9.79359,0.823578,175.354111,315.743958,1.055302,16224.76931,262275.5052,2.391108,624815.4375,44376.80859,61975.38672,0,0.250606,0.017799,122,6,
0.93332,64034.61328,9.79359,0.822636,175.380676,315.792938,1.055302,16229.68935,262355.0382,2.390382,624966.875,44389.44141,61975.73828,0,0.250591,0.017799,122,6,
0.932396,64034.57422,9.79359,0.821686,175.407349,315.842102,1.055302,16234.62807,262434.8732,2.389653,624867.5625,44397.42969,61976.09375,0,0.250475,0.017796,122,6,
0.93146,64034.53125,9.79359,0.820729,175.434235,315.891663,1.055302,16239.60892,262515.3894,2.388919,624912.875,44406.48047,61976.5,10364.5,0.250416,0.017795,122,6,
0.930536,64034.48828,9.79359,0.819778,175.460846,315.940735,1.055302,16244.53785,262595.0661,2.388192,624862.5625,44416.05469,61976.74219,10256.5,0.25032,0.017793,122,6,
0.929597,64034.44922,9.79359,0.818832,175.486847,315.988647,1.055303,16249.35449,262672.9278,2.387483,625045.375,44428.14063,61976.78906,0.999893,0.250319,0.017793,122,6,
0.928663,64034.41016,9.79359,0.817858,175.513809,316.038391,1.055303,16254.35174,262753.7089,2.386747,624740,44431.39453,61977.33984,65618.20313,0.250119,0.017788,122,6,
0.927667,64034.37109,9.79359,0.81685,175.541443,316.089417,1.055303,16259.47413,262836.513,2.385994,625002.9375,44445.63281,61977.73438,0,0.250146,0.017789,122,6,
0.926708,64034.32813,9.79359,0.815868,175.567902,316.138245,1.055303,16264.37413,262915.7221,2.385274,624904.625,44454.32422,61977.60547,0,0.250031,0.017787,122,6,
0.925701,64034.29297,9.79359,0.814823,175.596405,316.190857,1.055303,16269.66111,263001.1868,2.384497,624794.125,44459.59766,61978.42578,50.242188,0.249906,0.017783,122,6,
0.924739,64034.24609,9.793591,0.81383,175.623474,316.240784,1.055303,16274.68127,263082.3385,2.38376,624839.875,44472,61978.25,0,0.249847,0.017782,122,6,
0.923766,64034.20313,9.793591,0.81284,175.65007,316.289795,1.055303,16279.61086,263162.0259,2.383037,624952.4375,44483.35156,61978.41797,0,0.249816,0.017782,122,6,
0.922751,64034.16797,9.793591,0.811775,175.679108,316.343475,1.055304,16284.99565,263249.0717,2.382247,624701.75,44486.76953,61979.40625,21849.5,0.249634,0.017777,122,6,
0.921827,64034.11719,9.793591,0.810813,175.705673,316.392487,1.055304,16289.92482,263328.7523,2.381525,624768.1875,44499.23828,61978.97266,34.139648,0.249585,0.017777,122,6,
0.920848,64034.07813,9.793591,0.809817,175.732742,316.442322,1.055304,16294.94627,263409.9248,2.380789,624970.0625,44512.71094,61979.32813,-7.50966E+36,0.249588,0.017777,122,6,
0.919886,64034.03516,9.793591,0.808801,175.760681,316.493958,1.055304,16300.12982,263493.7176,2.380031,624651.25,44515.42578,61979.88672,0,0.249382,0.017772,122,6,
0.918948,64033.99609,9.793591,0.80783,175.787613,316.543671,1.055304,16305.13106,263574.5633,2.379299,624833.375,44528.64844,61979.92969,-2.35836E+29,0.249378,0.017772,122,6,
0.918023,64032.04688,9.793591,0.806876,175.813736,316.591827,1.055304,16309.97749,263652.9065,2.37852,624849.375,44539.83203,61980.01953,0,0.24931,0.017771,122,6,
0.917123,64033.91016,9.793591,0.805943,175.83931,316.638947,1.055305,16314.72455,263729.6433,2.377897,624816.9375,44546.79297,61980.17969,0,0.249225,0.017769,122,6,
0.916204,64033.87109,9.793591,0.804972,175.866348,316.688843,1.055305,16319.74601,263810.8159,2.377164,624663.6875,44553.38281,61980.94531,0,0.249087,0.017766,122,6,
0.915231,64033.83203,9.793591,0.803976,175.893875,316.739624,1.055305,16324.85704,263893.4363,2.376418,624916.9375,44567.87891,61981.27344,61966.55859,0.24911,0.017766,122,6,
0.914354,64033.78516,9.793591,0.803056,175.91922,316.786285,1.055305,16329.56378,263969.5213,2.375731,624729.375,44574.44141,61980.94531,61965.64453,0.248963,0.017764,122,6,
0.913434,64033.75,9.793591,0.802102,175.945587,316.834991,1.055305,16334.4647,264048.7454,2.375017,624815.6875,44583.94531,61981.53125,0,0.248923,0.017762,122,6,
0.912452,64033.71484,9.793591,0.80108,175.973663,316.88678,1.055305,16339.6782,264133.0223,2.374258,624789.1875,44594.04688,61982.28516,61944.45703,0.248833,0.01776,122,6,
0.911498,64033.66797,9.793591,0.800094,176.000534,316.93634,1.055305,16344.67048,264213.7231,2.373531,624847.625,44604.02344,61982.16406,1.08465E+21,0.24878,0.017759,122,6,
0.910599,64033.62891,9.793591,0.799144,176.026794,316.984772,1.055306,16349.55199,264292.6334,2.372821,624667.5625,44609.85547,61982.22656,-0.43175,0.248634,0.017756,122,6,
0.909673,64033.58984,9.793591,0.798178,176.053528,317.034149,1.055306,16354.52212,264372.9761,2.372099,624780.9375,44622.08984,61982.69922,0,0.248604,0.017755,122,6,
0.908764,64033.54297,9.793591,0.797233,176.079651,317.082306,1.055306,16359.37589,264451.4379,2.371393,624809.1875,44631.625,61982.875,-3.88078E+11,0.248541,0.017754,122,6,
0.907909,64033.50391,9.793591,0.796323,176.105179,317.129364,1.055306,16364.12348,264528.1834,2.370704,624622.4375,44637.46094,61983.03516,0,0.248395,0.017751,122,6,
0.907005,64033.46484,9.793591,0.795393,176.131088,317.177246,1.055306,16368.93897,264606.0264,2.370005,624899.875,44651.60938,61983.47656,1.08465E+21,0.248432,0.017751,122,6,
0.906115,64033.42578,9.793591,0.794461,176.156906,317.224792,1.055306,16373.74184,264683.6655,2.369308,624757.8125,44658.73047,61983.78125,61967.125,0.248303,0.017749,122,6,
0.905246,64033.38672,9.793591,0.793543,176.182755,317.27243,1.055307,16378.5511,264761.4077,2.368611,624684.6875,44665.11719,61984.09375,61982.28516,0.248201,0.017746,122,6,
0.904237,64033.35547,9.793591,0.792482,176.212723,317.327881,1.055307,16384.12533,264851.5158,2.367804,624738.5625,44676.78125,61985.46094,61943.98047,0.248138,0.017745,122,6,
0.903409,64033.35547,9.793591,0.791609,176.237457,317.373413,1.055307,16388.72709,264925.904,2.367139,624716.5,44687.34375,61983.86719,-1.48844E+18,0.248059,0.017744,122,6,
0.902448,64033.34766,9.793591,0.7906,176.266006,317.426208,1.055307,16394.03908,265011.773,2.366372,624745.75,44696.73438,61985.24609,0,0.247991,0.017742,122,6,
0.901577,64033.26172,9.793591,0.789694,176.291519,317.473236,1.055307,16398.78702,265088.524,2.365683,624832.3125,44708.02734,61985.41406,0,0.247953,0.017742,122,6,
0.900704,64033.18359,9.793591,0.788787,176.316833,317.519867,1.055308,16403.50244,265164.7493,2.365001,624834.6875,44717.32031,61985.625,0,0.247883,0.01774,122,6,
0.8998,64033.14453,9.793591,0.78783,176.343781,317.56958,1.055308,16408.51681,265245.8073,2.364276,624683.375,44723.13672,61986.17188,-0.43175,0.247747,0.017737,122,6,
0.898916,64033.10547,9.793591,0.786913,176.369614,317.617188,1.055308,16413.32648,265323.5563,2.363582,624845.1875,44735.53125,61986.03125,0,0.247739,0.017737,122,6,
0.898029,64033.06641,9.793591,0.785983,176.395599,317.6651,1.055308,16418.16712,265401.8058,2.362884,624767.5,44744.27344,61986.24219,0,0.247635,0.017735,122,6,
0.897099,64033.02734,9.793591,0.785011,176.422867,317.715424,1.055308,16423.24339,265483.8645,2.362152,624788,44752.51953,61986.89844,0,0.247566,0.017733,122,6,
0.896228,64032.98047,9.793591,0.784089,176.448929,317.763519,1.055308,16428.0997,265562.3673,2.361452,624694.125,44761.34766,61986.88672,-3.88078E+11,0.247456,0.017731,122,6,
