AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
0.777753,64027.375000,9.793591,0.662526,180.090515,324.485626,1.055329,17113.529677,276642.431980,2.266673,625304.687500,46121.867188,62038.492188,1084653689655351312384.000000,0.237777,0.017538,16.165130
0.776941,64027.332031,9.793591,0.661698,180.116104,324.532806,1.055329,17118.399132,276721.147365,2.266027,625216.812500,46129.574219,62038.648438,103.167969,0.237676,0.017536,16.165130
0.776094,64027.292969,9.793591,0.660827,180.143341,324.583130,1.055330,17123.578705,276804.875832,2.265340,625159.750000,46138.394531,62039.535156,25.886719,0.237582,0.017534,16.165130
0.775225,64027.253906,9.793591,0.659959,180.170029,324.632355,1.055330,17128.656550,276886.959859,2.264667,625375.750000,46153.644531,62039.820312,-388077977600.000000,0.237594,0.017535,16.165130
0.774433,64027.207031,9.793591,0.659148,180.194977,324.678284,1.055330,17133.402420,276963.677455,2.264038,625185.125000,46159.511719,62039.738281,0.000000,0.237456,0.017532,16.165130
0.773634,64027.167969,9.793591,0.658320,180.221008,324.726379,1.055330,17138.353060,277043.705203,2.263382,625106.437500,46167.382812,62040.566406,0.000000,0.237357,0.017530,16.165130
0.772773,64027.128906,9.793591,0.657461,180.247650,324.775604,1.055330,17143.424390,277125.683913,2.262712,625382.875000,46183.632812,62041.320312,0.000000,0.237392,0.017531,16.165130
0.771977,64027.082031,9.793591,0.656649,180.272598,324.821625,1.055330,17148.172307,277202.434598,2.262083,625230.750000,46190.695312,62041.238281,0.000000,0.237269,0.017529,16.165130
0.771149,64027.050781,9.793591,0.655797,180.299362,324.871063,1.055330,17153.266380,277284.780963,2.261411,625162.375000,46197.894531,62042.187500,0.000000,0.237172,0.017526,16.165130
0.770271,64027.011719,9.793591,0.654908,180.327072,324.922272,1.055331,17158.545124,277370.112541,2.260713,625278.812500,46212.378906,62042.921875,62008.917969,0.237143,0.017527,16.165130
0.769436,64026.960938,9.793591,0.654077,180.352280,324.968750,1.055331,17163.342569,277447.663860,2.260080,625422.875000,46224.937500,62042.593750,0.000000,0.237132,0.017526,16.165130
0.768649,64026.921875,9.793591,0.653259,180.377487,325.015198,1.055331,17168.140684,277525.226020,2.259447,625087.250000,46227.703125,62043.109375,0.004724,0.236938,0.017523,16.165130
0.767817,64026.886719,9.793591,0.652415,180.403564,325.063354,1.055331,17173.108938,277605.538480,2.258792,625276.250000,46241.433594,62043.898438,0.000000,0.236941,0.017523,16.165130
0.766889,64026.847656,9.793591,0.651485,180.431625,325.115295,1.055331,17178.455624,277691.968364,2.258087,625358.562500,46253.761719,62044.925781,0.000000,0.236899,0.017522,16.165130
0.766045,64026.800781,9.793591,0.650612,180.458313,325.164490,1.055331,17183.539668,277774.152594,2.257418,625130.375000,46259.003906,62044.808594,1084653689655351312384.000000,0.236742,0.017519,16.165130
0.765236,64026.753906,9.793591,0.649792,180.483566,325.211060,1.055331,17188.351267,277851.932725,2.256784,625274.687500,46272.148438,62044.890625,0.000000,0.236731,0.017519,16.165130
0.764323,64026.722656,9.793591,0.648877,180.511078,325.261902,1.055332,17193.593743,277936.678015,2.256095,625369.625000,46284.914062,62046.109375,0.999496,0.236694,0.017518,16.165130
0.763531,64026.675781,9.793591,0.648057,180.535995,325.307922,1.055332,17198.342792,278013.447022,2.255470,625116.125000,46289.265625,62045.945312,0.000000,0.236533,0.017515,16.165130
0.762605,64026.644531,9.793591,0.647103,180.565567,325.362549,1.055332,17203.977381,278104.530876,2.254730,625160.562500,46300.597656,62047.765625,9.000000,0.236472,0.017514,16.165130
0.761763,64026.589844,9.793591,0.646263,180.591034,325.409576,1.055332,17208.838387,278183.109678,2.254092,625411.312500,46317.144531,62046.980469,0.004724,0.236501,0.017515,16.165130
0.760950,64026.550781,9.793591,0.645422,180.616608,325.456818,1.055332,17213.712664,278261.902998,2.253452,625128.500000,46321.355469,62047.437500,0.000000,0.236327,0.017512,16.165130
0.760140,64026.511719,9.793591,0.644590,180.642395,325.504364,1.055332,17218.630301,278341.397235,2.252807,625196.437500,46331.679688,62048.074219,44.597656,0.236285,0.017510,16.165130
0.759322,64026.472656,9.793591,0.643767,180.667542,325.550720,1.055333,17223.428395,278418.959050,2.252178,625339.875000,46345.796875,62048.500000,0.000000,0.236273,0.017511,16.165130
0.758490,64026.433594,9.793591,0.642915,180.693420,325.598480,1.055333,17228.362933,278498.726496,2.251532,625219.375000,46352.648438,62049.187500,-7588156492966181197359265387380736000.000000,0.236160,0.017508,16.165130
0.757714,64026.390625,9.793591,0.642109,180.718475,325.644775,1.055333,17233.144923,278576.027997,2.250905,625100.500000,46359.792969,62049.429688,-0.000000,0.236050,0.017506,16.165130
0.756869,64026.355469,9.793591,0.641249,180.745239,325.694122,1.055333,17238.251613,278658.578292,2.250237,625264.625000,46373.960938,62050.359375,0.000000,0.236042,0.017506,16.165130
0.756000,64024.406250,9.793591,0.640373,180.771973,325.743561,1.055333,17243.353237,278741.046713,2.249503,625337.562500,46385.160156,62050.769531,21801.500000,0.235999,0.017506,16.165130
0.755220,64026.269531,9.793591,0.639554,180.797653,325.790955,1.055333,17248.256678,278820.311468,2.248929,625023.625000,46389.429688,62050.910156,-0.000000,0.235814,0.017502,16.165130
0.754376,64026.230469,9.793591,0.638702,180.824310,325.840179,1.055333,17253.343275,278902.536983,2.248265,625341.437500,46405.539062,62051.664062,0.000000,0.235864,0.017503,16.165130
0.753506,64026.191406,9.793591,0.637818,180.851501,325.890442,1.055333,17258.536452,278986.485350,2.247587,625274.250000,46415.753906,62052.343750,0.000000,0.235768,0.017502,16.165130
0.752618,64026.144531,9.793591,0.636910,180.879471,325.942139,1.055334,17263.877009,279072.816151,2.246890,625247.250000,46424.238281,62053.027344,22481.000000,0.235685,0.017499,16.165130
0.751791,64026.097656,9.793591,0.636061,180.905624,325.990417,1.055334,17268.871727,279153.556418,2.246238,625204.875000,46435.664062,62052.921875,22178.500000,0.235601,0.017499,16.165130
0.750877,64026.062500,9.793591,0.635152,180.932831,326.040710,1.055334,17274.070156,279237.589697,2.245561,625449.375000,46449.785156,62053.750000,21841.500000,0.235622,0.017499,16.165130
0.750066,64026.019531,9.793591,0.634303,180.958588,326.088287,1.055334,17278.990585,279317.129082,2.244920,625058.750000,46452.683594,62053.906250,0.000000,0.235408,0.017495,16.165130
0.749260,64025.972656,9.793591,0.633474,180.984039,326.135223,1.055334,17283.853428,279395.737566,2.244287,625201.062500,46465.718750,62054.410156,0.000000,0.235395,0.017495,16.165130
0.748436,64025.933594,9.793591,0.632643,181.009171,326.181580,1.055334,17288.655744,279473.367633,2.243662,625345.312500,46478.675781,62054.902344,0.000000,0.235384,0.017495,16.165130
0.747571,64025.902344,9.793591,0.631747,181.036484,326.232056,1.055334,17293.875607,279557.747391,2.242984,625137.062500,46484.191406,62056.054688,1084653689655351312384.000000,0.235234,0.017492,16.165130
0.746682,64025.855469,9.793591,0.630833,181.064575,326.283997,1.055335,17299.246913,279644.575248,2.242286,625203.250000,46496.175781,62056.683594,1084653689655351312384.000000,0.235186,0.017491,16.165130
0.745847,64025.808594,9.793591,0.629983,181.090317,326.331512,1.055335,17304.168014,279724.125483,2.241646,625285.000000,46509.660156,62056.339844,62054.902344,0.235150,0.017491,16.165130
0.745021,64025.769531,9.793591,0.629127,181.116547,326.379913,1.055335,17309.185099,279805.227325,2.240995,625142.687500,46515.707031,62056.972656,0.000000,0.235028,0.017488,16.165130
0.744200,64025.730469,9.793591,0.628272,181.143173,326.429138,1.055335,17314.274843,279887.503694,2.240335,625111.562500,46526.062500,62057.707031,-5.404900,0.234948,0.017487,16.165130
0.743322,64025.691406,9.793591,0.627389,181.170105,326.478821,1.055335,17319.427596,279970.798611,2.239667,625388.062500,46542.164062,62058.367188,62020.089844,0.234982,0.017488,16.165130
0.742450,64025.648438,9.793591,0.626478,181.198196,326.530762,1.055335,17324.800916,280057.659031,2.238971,625083.687500,46546.511719,62059.132812,0.000000,0.234794,0.017484,16.165130
0.741668,64025.597656,9.793591,0.625668,181.223633,326.577637,1.055336,17329.667288,280136.324559,2.238341,625162.375000,46558.722656,62058.867188,0.000000,0.234758,0.017484,16.165130
0.740838,64025.558594,9.793591,0.624828,181.249619,326.625610,1.055336,17334.641374,280216.731309,2.237697,625322.250000,46572.679688,62059.582031,0.000000,0.234751,0.017484,16.165130
0.740065,64025.519531,9.793591,0.624025,181.274475,326.671509,1.055336,17339.396244,280293.594408,2.237082,625156.500000,46579.136719,62059.898438,-0.000000,0.234624,0.017481,16.165130
0.739245,64025.480469,9.793591,0.623175,181.301346,326.721130,1.055336,17344.541060,280376.761022,2.236417,625154.375000,46588.437500,62060.984375,0.000000,0.234554,0.017480,16.165130
0.738464,64025.437500,9.793591,0.622378,181.326340,326.767212,1.055336,17349.325527,280454.102561,2.235799,625276.250000,46602.527344,62060.953125,0.000001,0.234535,0.017480,16.165130
0.737640,64025.402344,9.793591,0.621538,181.352493,326.815552,1.055336,17354.332601,280535.042555,2.235152,625282.812500,46611.675781,62061.777344,-7588156492966181197359265387380736000.000000,0.234470,0.017479,16.165130
0.736896,64025.355469,9.793591,0.620754,181.377426,326.861572,1.055336,17359.106737,280612.217081,2.234536,625053.437500,46617.613281,62062.000000,61949.238281,0.234319,0.017476,16.165130
0.735942,64025.324219,9.793591,0.619802,181.406937,326.916199,1.055336,17364.757886,280703.568642,2.233808,625448.500000,46635.484375,62063.808594,61949.472656,0.234391,0.017477,16.165130
0.735071,64025.277344,9.793591,0.618899,181.434814,326.967712,1.055337,17370.099297,280789.913247,2.233119,625156.562500,46641.628906,62063.625000,62062.000000,0.234209,0.017474,16.165130
0.734276,64025.230469,9.793591,0.618074,181.460876,327.015869,1.055337,17375.091837,280870.618307,2.232476,625152.937500,46651.207031,62063.507812,0.000000,0.234141,0.017472,16.165130
0.733504,64025.191406,9.793591,0.617282,181.485794,327.061829,1.055337,17379.865907,280947.791772,2.231861,625256.375000,46665.289062,62063.847656,61948.281250,0.234115,0.017473,16.165130
0.732575,64025.152344,9.793591,0.616346,181.514618,327.115143,1.055337,17385.390867,281037.103469,2.231151,625379.187500,46676.558594,62065.710938,61947.875000,0.234087,0.017472,16.165130
0.731795,64025.105469,9.793591,0.615525,181.540375,327.162720,1.055337,17390.327139,281116.898939,2.230516,625049.187500,46681.578125,62065.304688,-5.404900,0.233897,0.017469,16.165130
0.730972,64025.066406,9.793591,0.614694,181.566269,327.210510,1.055337,17395.290425,281197.131116,2.229878,625371.937500,46697.996094,62065.750000,0.000000,0.233951,0.017470,16.165130
0.730151,64025.027344,9.793591,0.613859,181.591797,327.257660,1.055338,17400.184240,281276.240265,2.229249,625312.687500,46707.425781,62066.261719,0.000000,0.233863,0.017468,16.165130
0.729391,64024.980469,9.793591,0.613060,181.616760,327.303650,1.055338,17404.970533,281353.611310,2.228635,625073.187500,46712.292969,62066.656250,0.000000,0.233709,0.017465,16.165130
0.728571,64024.949219,9.793591,0.612221,181.643112,327.352325,1.055338,17410.025628,281435.327578,2.227987,625269.062500,46726.257812,62067.667969,62065.304688,0.233714,0.017465,16.165130
0.727751,64024.902344,9.793591,0.611386,181.668930,327.399963,1.055338,17414.975133,281515.336969,2.227352,625300.062500,46738.125000,62068.015625,0.000000,0.233659,0.017465,16.165130
0.726951,64024.863281,9.793591,0.610560,181.694641,327.447449,1.055338,17419.908796,281595.090269,2.226720,625209.000000,46744.957031,62068.445312,0.000000,0.233559,0.017463,16.165130
0.726151,64024.824219,9.793591,0.609730,181.720795,327.495728,1.055338,17424.926052,281676.194873,2.226077,625176.312500,46755.652344,62069.066406,0.000000,0.233480,0.017461,16.165130
0.725258,64024.785156,9.793591,0.608829,181.748581,327.547058,1.055338,17430.257190,281762.373417,2.225395,625382.937500,46770.117188,62070.039062,0.000000,0.233486,0.017462,16.165130
0.724442,64024.738281,9.793591,0.607976,181.775146,327.596161,1.055339,17435.356941,281844.811544,2.224742,625112.937500,46775.558594,62070.226562,0.000000,0.233317,0.017458,16.165130
0.723647,64024.699219,9.793591,0.607157,181.800980,327.643860,1.055339,17440.312974,281924.926467,2.224109,625229.062500,46787.957031,62070.492188,62066.656250,0.233294,0.017458,16.165130
0.722753,64024.660156,9.793591,0.606251,181.828842,327.695251,1.055339,17445.663078,282011.411594,2.223425,625365.562500,46802.324219,62071.640625,0.000000,0.233273,0.017458,16.165130
0.721970,64024.613281,9.793591,0.605439,181.853943,327.741577,1.055339,17450.481983,282089.309814,2.222810,625169.562500,46807.929688,62071.429688,1084653689655351312384.000000,0.233135,0.017455,16.165130
0.721164,64024.574219,9.793591,0.604595,181.880676,327.790955,1.055339,17455.614940,282172.284736,2.222155,625114.000000,46817.437500,62072.484375,0.000000,0.233046,0.017454,16.165130
0.720302,64024.535156,9.793591,0.603725,181.907745,327.840973,1.055339,17460.815070,282256.345506,2.221492,625384.625000,46833.761719,62073.132812,0.000000,0.233078,0.017455,16.165130
0.719513,64024.488281,9.793591,0.602910,181.933029,327.887604,1.055339,17465.669252,282334.813993,2.220872,625218.250000,46840.781250,62073.132812,0.000000,0.232951,0.017452,16.165130
0.718750,64024.449219,9.793591,0.602105,181.958740,327.935028,1.055340,17470.610099,282414.683426,2.220243,625070.312500,46847.750000,62073.835938,0.000000,0.232830,0.017450,16.165130
0.717959,64024.410156,9.793591,0.601302,181.984299,327.982239,1.055340,17475.520366,282494.058539,2.219618,625348.375000,46863.898438,62074.339844,1084653689655351312384.000000,0.232868,0.017451,16.165130
0.717161,64022.468750,9.793591,0.600486,182.009995,328.029663,1.055340,17480.457703,282573.871226,2.218924,625274.812500,46873.000000,62074.937500,0.000000,0.232775,0.017450,16.165130
0.716376,64024.332031,9.793591,0.599667,182.036224,328.078156,1.055340,17485.498335,282655.353700,2.218349,625156.812500,46879.863281,62075.597656,0.000000,0.232664,0.017447,16.165130
0.715611,64024.285156,9.793591,0.598884,182.061325,328.124451,1.055340,17490.322743,282733.340876,2.217735,625294.500000,46894.160156,62075.792969,0.000000,0.232651,0.017448,16.165130
0.714823,64024.246094,9.793591,0.598088,182.086212,328.170380,1.055340,17495.108742,282810.707177,2.217127,625398.062500,46905.917969,62076.367188,-5.404900,0.232626,0.017447,16.165130
0.714083,64024.207031,9.793591,0.597309,182.111115,328.216339,1.055340,17499.896353,282888.099531,2.216519,625095.125000,46909.218750,62076.933594,0.000000,0.232449,0.017444,16.165130
0.713336,64024.167969,9.793591,0.596535,182.136337,328.262878,1.055341,17504.746212,282966.498133,2.215904,625209.500000,46921.933594,62077.589844,134.000000,0.232428,0.017444,16.165130
0.712563,64024.128906,9.793591,0.595756,182.161194,328.308746,1.055341,17509.526342,283043.769561,2.215297,625424.750000,46936.605469,62078.019531,1084653689655351312384.000000,0.232444,0.017444,16.165130
0.711768,64024.093750,9.793591,0.594938,182.187408,328.357178,1.055341,17514.568233,283125.272385,2.214658,625254.437500,46942.273438,62078.937500,0.000000,0.232314,0.017441,16.165130
0.711015,64024.050781,9.793591,0.594153,182.213181,328.404846,1.055341,17519.525758,283205.411420,2.214030,625177.687500,46951.234375,62079.281250,-0.000000,0.232220,0.017440,16.165130
0.710184,64024.011719,9.793591,0.593307,182.240799,328.455872,1.055341,17524.839078,283291.301922,2.213358,625351.687500,46966.281250,62080.289062,0.000001,0.232214,0.017440,16.165130
0.709348,64023.972656,9.793591,0.592460,182.268112,328.506348,1.055341,17530.096482,283376.288539,2.212692,625375.687500,46976.882812,62080.621094,62074.937500,0.232153,0.017439,16.165130
0.708623,64023.925781,9.793591,0.591700,182.293060,328.552399,1.055341,17534.897688,283453.900661,2.212085,625154.562500,46983.691406,62080.542969,62079.281250,0.232007,0.017437,16.165130
0.707833,64023.886719,9.793591,0.590908,182.318817,328.600006,1.055341,17539.855156,283534.038770,2.211458,625456.625000,46999.410156,62081.429688,0.000000,0.232054,0.017438,16.165130
0.706949,64023.847656,9.793591,0.590003,182.347839,328.653778,1.055342,17545.441706,283624.346090,2.210753,625318.000000,47007.933594,62083.015625,0.000000,0.231929,0.017435,16.165130
0.706172,64023.800781,9.793591,0.589209,182.373444,328.701111,1.055342,17550.371297,283704.033568,2.210130,625324.187500,47018.171875,62082.433594,62073.132812,0.231866,0.017434,16.165130
0.705301,64023.761719,9.793591,0.588331,182.401367,328.752686,1.055342,17555.750024,283790.981382,2.209452,625418.625000,47031.511719,62083.617188,0.000000,0.231830,0.017434,16.165130
0.704483,64023.714844,9.793591,0.587498,182.427490,328.801056,1.055342,17560.780945,283872.306874,2.208817,625351.250000,47040.863281,62083.718750,-55475926470534862309687296.000000,0.231738,0.017432,16.165130
